position,discord_id,username,insc_held,balance,mined,exact_guesses,max_reward,fav_glyph,lucky_glyph
1,1035543667496210502,"Puppy III",1,63141,33,2,40909,"ᛚ","ᛚ"
2,938780619826167818,.sam,1,50927,15,2,40909,"ᛟ","ᛟ"
3,947852799549509642,mohan0126,1,49836,20,2,40909,"ᛃ","ᚱ"
4,956527484692729888,tianzwilfr,1,48734,33,2,40909,"ᚠ","ᚺ"
5,939774371143229510,SyShubh,1,48400,14,2,40909,"ᛃ","ᛟ"
6,956112013317242921,omelijah,1,48068,31,2,40909,"ᚺ","ᚺ"
7,1186219333278515230,Sahil_777878,1,46430,34,1,40909,"ᛁ","ᛟ"
8,1140108775374721124,"SHREYANSH DWIVEDI",1,46008,18,1,40909,"ᚠ","ᛟ"
9,985718104384475136,sahil77,1,45211,20,1,40909,"ᚠ","ᛟ"
10,1073625032875593758,"lahiruu7 | Web3Go",1,41713,9,1,40909,"ᚦ","ᛟ"
11,1220367041802801152,BennyJ,1,41640,7,1,40909,"ᛟ","ᛟ"
12,969202448805789706,Tarun,1,38937,34,6,8035,"ᚾ","ᛒ"
13,1203379183821000746,cola,1,34564,34,3,12500,"ᚨ","ᛊ"
14,913331265384616018,Knower,1,34255,34,3,15517,"ᛚ","ᚺ"
15,871236713475899402,ali7214.,1,32583,34,4,8823,"ᛟ","ᛒ"
16,1197925829502566452,debascoolz,1,32248,34,3,15517,"ᛗ","ᛟ"
17,1113447846117654590,Neha1,1,31520,32,4,10227,"ᛊ","ᛃ"
18,763297891694936064,linelight.,1,31178,34,4,10227,"ᚱ","ᚱ"
19,1097709003993272430,susmita.samanta,1,31098,31,4,10227,"ᛊ","ᚠ"
20,722846091284054108,rohandas83,1,30956,15,3,15517,"ᛚ","ᛚ"
21,1083795508381880462,anondo,1,30856,31,3,12500,"ᛇ","ᚦ"
22,1078887238252908608,"rwtalpha 🕵",1,30341,27,4,8823,"ᚢ","ᛞ"
23,127075058760941568,EstouRIO,1,29914,34,4,8035,"ᛉ","ᛉ"
24,947138760863273000,"pratap singh",1,29662,33,4,8035,"ᛊ","ᛊ"
25,938780664340312104,wishbone,1,29599,16,2,15517,"ᛚ","ᛚ"
26,1109044805297786982,avi2_,1,29533,24,3,10227,"ᛗ","ᚱ"
27,807441038300938261,"shivamdd | Web3Go",1,28658,33,2,15517,"ᚢ","ᚢ"
28,967282073167622224,Kartik,1,28580,32,3,15517,"ᛞ","ᛚ"
29,1093111041761746995,glowdoo,1,28215,31,3,10227,"ᛊ","ᛉ"
30,744750734607646721,"sySUKHPREETA 🟢",1,27838,34,3,12500,"ᚠ","ᚠ"
31,978759274811523102,David7,1,27818,34,3,15517,"ᛈ","ᚺ"
32,972532277127053462,"Sakshi | ""| Full Force""",1,27776,30,3,15517,"ᛇ","ᛚ"
33,591633052397207552,Anondo,1,27713,34,2,12500,"ᛗ","ᛜ"
34,920983808143163392,"Vishal Patel ⛵",1,27410,24,2,15517,"ᚠ","ᛚ"
35,824673439003967550,shivamgg,1,27261,33,4,12500,"ᛇ","ᛇ"
36,1205027060523864074,"JackSparroww | Web3Go",1,27222,32,2,15517,"ᛉ","ᛚ"
37,824598886206930964,"ChainSmoker 🎭",1,27143,31,3,8823,"ᛈ","ᚾ"
38,1093060461081133056,"Jg685 | Depthos",1,27042,28,3,15517,"ᛖ","ᛖ"
39,867082642423676959,THOR,1,26402,34,2,15517,"ᛒ","ᛚ"
40,926096848769404988,gorakhnath75,1,26152,24,2,12500,"ᚾ","ᛜ"
41,1201486920904101985,Gargboy,1,26137,34,3,12500,"ᛟ","ᛟ"
42,953981144435675208,prosan8606,1,25669,31,4,8035,"ᛉ","ᚷ"
43,943707329822597160,cryptosukh61,1,25621,25,4,7031,"ᛜ","ᛗ"
44,1139914690844176404,kuldeep,1,25522,30,4,6923,"ᚢ","ᚢ"
45,952209859015737344,lootcryto7,1,25437,15,3,8035,"ᛁ","ᚱ"
46,1116974730474426398,SadikOO7,1,25393,33,2,15517,"ᛟ","ᛞ"
47,837337170184372234,"vishalv ⛓ SubQuery",1,25344,33,4,6716,"ᚹ","ᛇ"
48,1119155716679286817,"itxx_zora 🕵",1,25264,34,3,7031,"ᛟ","ᛞ"
49,848961215756632104,Aftab78087,1,25001,34,3,8035,"ᚷ","ᛒ"
50,1183257671160303667,"Ankit Saini",1,24918,30,3,10227,"ᛊ","ᛊ"
51,414857110279684106,"misssaili 🕵",1,24750,31,4,6923,"ᚢ","ᛟ"
52,1206719590562922587,brock,1,24703,32,2,15517,"ᛖ","ᛖ"
53,790565345035288646,"mushahid 🕵",1,24685,29,3,10227,"ᛟ","ᚺ"
54,1159113839552503909,syVengeance,1,24677,27,2,15517,"ᚷ","ᚱ"
55,698550006055043102,HarshBana7769,1,24658,33,3,7894,"ᚠ","ᚢ"
56,948970453496655972,"sram4140 | Web3Go",1,24589,34,2,12500,"ᛟ","ᛜ"
57,986924759944142928,"aniddro | Web3Go",1,24556,34,3,8035,"ᛗ","ᛊ"
58,1205407921987387415,"Pegasus Uzumaki",1,24483,31,2,12500,"ᛜ","ᛜ"
59,1206722811562033152,check,1,24271,31,2,12500,"ᛜ","ᛜ"
60,748775438884798565,Yogendra,1,24268,33,3,10227,"ᛞ","ᛞ"
61,1180980037789425837,"静心",1,24158,34,4,6716,"ᛃ","ᛃ"
62,1057727950549688320,Arya,1,24127,32,2,12500,"ᚺ","ᛜ"
63,1215631006057500747,ishant1112,1,24094,26,2,12500,"ᛜ","ᛜ"
64,914435629457223730,C++yhaziz,1,24087,9,2,15517,"ᚱ","ᚱ"
65,833354280772698112,ravi011_,1,24069,32,3,10227,"ᛟ","ᛟ"
66,659710607448080385,"virus manu| berachain",1,23929,34,3,8823,"ᚦ","ᚦ"
67,937914345399128144,Sanny,1,23927,31,3,7894,"ᛏ","ᛒ"
68,502005146033586176,"VitaL ⛓ SubQuery",1,23878,29,4,6716,"ᚨ","ᛖ"
69,825306042069942302,Shiv353,1,23757,33,3,7894,"ᛞ","ᛞ"
70,1196415308425068556,Zutraa,1,23688,18,2,15517,"ᚾ","ᚦ"
71,844968340321337376,"Prasannakumar Venom Punks",1,23421,34,2,12500,"ᛟ","ᛇ"
72,831883363048226858,maha7874,1,23223,34,3,10227,"ᚠ","ᛃ"
73,950467561412263946,siddhakad92,1,23107,33,3,8333,"ᛁ","ᛚ"
74,478974863701442603,"FLash | Web3Go",1,23033,27,2,10227,"ᛉ","ᛚ"
75,1080796760408076348,bivash26,1,22773,8,2,12500,"ᛜ","ᛜ"
76,995200612423700530,"shrin5 | Web3Go",1,22728,32,3,7031,"ᛁ","ᛞ"
77,871290267758649344,shibu1_,1,22561,34,4,4687,"ᛊ","ᛖ"
78,947511030655897621,arjunrng,1,22539,32,3,8823,"ᚦ","ᚦ"
79,900282712089309195,shubas_,1,22453,34,3,8333,"ᚾ","ᛜ"
80,1093360977564672041,"dcecre | Depthos",1,22430,30,2,12500,"ᛗ","ᛜ"
81,920368893376200764,"Tushar Yadav",1,22415,15,2,12500,"ᛈ","ᛜ"
82,888360421587832863,"Shrishti |",1,22404,30,3,8035,"ᛏ","ᚷ"
83,1078724023292280892,Kiwa,1,22374,21,3,7031,"ᛈ","ᛖ"
84,925819259936985119,leedr,1,22366,33,2,12500,"ᛊ","ᚱ"
85,832288027275165731,Lake,1,22227,33,2,12500,"ᛇ","ᛇ"
86,1206131160745250847,HgideonH,1,22067,34,2,8333,"ᛚ","ᛚ"
87,1073452478193991740,cryptomillionaire,1,22055,34,2,10227,"ᛊ","ᛊ"
88,457370048743604226,Dan13l987,1,21968,34,3,7894,"ᚹ","ᛇ"
89,551647256437325859,lil_mango01.,1,21903,32,2,10227,"ᛊ","ᛊ"
90,1122354505628000307,TOMMY,1,21870,33,3,7894,"ᛒ","ᛒ"
91,1170512642180382801,Gunjan,1,21824,32,3,8823,"ᛃ","ᚺ"
92,1104000626440011847,vaibhav01,1,21737,28,3,10227,"ᛒ","ᛊ"
93,1174246724546613349,Laxmi,1,21710,8,3,6923,"ᛞ","ᛊ"
94,455829570038267904,weberspidey99,1,21563,34,3,6923,"ᚢ","ᚦ"
95,825300465566613535,"rajwaniya28 ⛓ SubQuery  | Web3Go",1,21480,33,2,8823,"ᛖ","ᚱ"
96,883100998019735593,PhilawonV,1,21372,34,1,15517,"ᛇ","ᛚ"
97,825326945956921374,Ashubali,1,21313,30,2,12500,"ᛃ","ᛟ"
98,913331407504424960,Suchic2000,1,21283,33,3,5696,"ᛖ","ᛊ"
99,1141900083709874227,shahzad650,1,21235,30,4,5696,"ᛊ","ᛊ"
100,1084463673948508250,Hajibul,1,21131,32,4,5921,"ᛉ","ᛗ"
101,843353373230366731,mmx9923,1,21071,30,3,8035,"ᛁ","ᛃ"
102,1107253019197841469,knoxid9,1,21028,34,3,7894,"ᛈ","ᛒ"
103,825758725767561248,"ChandanRai “ | Web3Go “",1,20973,34,2,8035,"ᛈ","ᛉ"
104,930698466043240549,tarashankarsaini,1,20971,25,3,6923,"ᚹ","ᛟ"
105,828554244428005376,soubhik11,1,20927,28,2,12500,"ᛒ","ᛜ"
106,888763441739886612,"vishu | Suiswap",1,20914,20,3,10227,"ᛊ","ᛊ"
107,968448610389872650,"🏇cfkk",1,20866,28,2,12500,"ᛒ","ᛜ"
108,715102362502692866,"spidermanav  | Inspect 2.0",1,20837,34,2,8823,"ᚦ","ᚦ"
109,961271940054650971,Babua2073,1,20823,15,3,7894,"ᛇ","ᛊ"
110,850467537745215528,Satyam,1,20766,31,2,6923,"ᛏ","ᚢ"
111,931809747299094549,imgalib,1,20674,31,3,6923,"ᚠ","ᚠ"
112,1053954160418099280,vocalized,1,20644,34,3,5921,"ᛏ","ᛞ"
113,1161905616139337769,Faizan_OGC,1,20511,34,2,8823,"ᛖ","ᚱ"
114,995200877616955443,"huobin5 | web3Go",1,20446,33,2,6923,"ᛉ","ᚱ"
115,1000402329994010774,lovetarrot800,1,20322,34,2,8035,"ᚺ","ᚱ"
116,757547875478798336,"spidergirl3012 | Inspect 2.0",1,20154,34,1,12500,"ᛗ","ᛜ"
117,926352057508691978,"Karanpatil | Seistorm  | Tabi 🟧",1,20090,23,2,10227,"ᚺ","ᚾ"
118,1073134560159727627,Gaya8656,1,20028,20,2,8333,"ᛉ","ᛉ"
119,1093379672437444609,"fyfytfyy | Depthos",1,19970,28,2,8333,"ᛟ","ᛟ"
120,354617291712888832,Reflian,1,19922,25,3,6716,"ᚱ","ᚱ"
121,1184746310813888592,"Crypto Guruji | Web3Go",1,19881,20,1,15517,"ᚷ","ᛚ"
122,1061589366348197898,"Anish9898  | Arcomia",1,19864,12,1,15517,"ᛚ","ᛚ"
123,824931634826575872,kamal90nath,1,19858,32,4,4017,"ᛏ","ᛃ"
124,835789218482749451,"skbiki | Web3Go",1,19835,17,2,8035,"ᛜ","ᛉ"
125,768041789600301066,"rbajarh91 🕵",1,19797,25,3,8823,"ᚦ","ᚦ"
126,930993550462685214,Divesh,1,19797,34,2,8333,"ᛜ","ᛜ"
127,840613207571955743,sthaamir57,1,19773,33,2,7894,"ᛒ","ᛒ"
128,771871893556559894,KamoraLeni,1,19760,31,2,8035,"ᛞ","ᛞ"
129,1047708934225526864,ultratask,1,19698,34,3,7031,"ᚺ","ᚺ"
130,1037791671615770685,ritu3480.,1,19628,33,2,8333,"ᛊ","ᚺ"
131,1054394452078231643,tausif,1,19501,21,2,10227,"ᛊ","ᛊ"
132,791258458909048844,"Pɾnnav",1,19421,30,1,15517,"ᛖ","ᛚ"
133,838949456904585276,ali_1462,1,19348,31,3,5696,"ᚱ","ᛊ"
134,803975254879895554,KaranBogeeya,1,19333,13,2,8823,"ᛒ","ᛒ"
135,1220369556120272949,Puran,1,19329,28,3,6923,"ᛈ","ᛖ"
136,1217823776306368567,kunalDeba,1,19301,17,1,15517,"ᚦ","ᛚ"
137,771258773020213259,ajstyle,1,19297,24,1,15517,"ᚠ","ᛚ"
138,728300446216749066,Shahria,1,19237,33,2,10227,"ᛇ","ᛃ"
139,864383917787971584,"Wrenley | Devony",1,19110,32,2,7894,"ᛏ","ᛒ"
140,1210273889759002644,str9976,1,19083,32,2,8823,"ᛉ","ᚦ"
141,1002155578262568991,Snehil,1,19031,32,3,4500,"ᛜ","ᛜ"
142,938778859518717992,"Giant Dwarf",1,18982,16,2,10227,"ᛊ","ᛊ"
143,926554155747782758,Amir,1,18962,34,1,12500,"ᛏ","ᛜ"
144,758984835578069003,"pappu 🟣 Unblocked | Web3Go",1,18903,32,2,8823,"ᛊ","ᛊ"
145,842799932594847794,sukrit1234321,1,18805,28,3,5921,"ᛈ","ᛃ"
146,1015663898071941141,"Pawan kumar",1,18629,21,2,10227,"ᚷ","ᚱ"
147,948896773164892181,menish11,1,18611,33,2,8823,"ᛗ","ᛗ"
148,1084490060386279435,"EX TOUFIQ",1,18566,4,2,10227,"ᛗ","ᛊ"
149,1211002599856148561,Grungel,1,18481,16,2,8823,"ᚦ","ᚦ"
150,677175866341457991,"stepn tag",1,18474,22,2,8333,"ᛟ","ᛚ"
151,843730442603855893,aman217,1,18424,11,2,8823,"ᛞ","ᚦ"
152,1194283100474200148,izerokate,1,18408,33,3,4687,"ᛉ","ᛉ"
153,735936136148418670,vip,1,18340,33,2,7894,"ᚹ","ᛒ"
154,832617949129867324,Twvix,1,18303,28,4,3813,"ᚺ","ᛇ"
155,1207736586805051456,Tanu,1,18269,17,2,8823,"ᚦ","ᚦ"
156,945955051971678238,bubu,1,18223,21,2,8333,"ᛚ","ᛚ"
157,900685579388330004,"Ripon sk",1,18173,31,2,6716,"ᛞ","ᛖ"
158,965806034981630033,"suzy kim",1,18077,34,3,4687,"ᛇ","ᛇ"
159,938780493959290911,ClinicaL_JR,1,17988,16,1,12500,"ᛜ","ᛜ"
160,890588258516500521,"Ravi01 | Inspect 2.0 | NYM",1,17970,31,1,12500,"ᛜ","ᛜ"
161,1139858227773833347,"banty | Web3Go⛓ SubQuery",1,17950,30,2,7031,"ᚾ","ᚾ"
162,591501988986880020,AnasPatel,1,17906,33,3,5696,"ᛊ","ᛊ"
163,922071579163250718,krish8065,1,17827,31,3,4500,"ᛜ","ᛜ"
164,1201096709380505620,"Robert Willium 🚩",1,17809,14,2,8035,"ᛊ","ᛊ"
165,1210593198729330738,tshawrng,1,17790,32,2,6923,"ᚢ","ᚢ"
166,1072734050395103323,Degenplayer,1,17600,17,1,15517,"ᛏ","ᛚ"
167,911916426372198441,"madhu | Web3Go⛓ SubQuery",1,17577,27,2,8035,"ᛏ","ᛊ"
168,1089095683283370015,ARMAN,1,17536,31,2,6923,"ᛉ","ᚦ"
169,828559345755095081,kuldeep7340,1,17510,30,3,4687,"ᚦ","ᚦ"
170,623499264563216387,"🏇trapyou | Web3Go",1,17464,16,1,15517,"ᛟ","ᛚ"
171,830712741014011944,"Abhi Gangwar",1,17464,20,1,12500,"ᛇ","ᛜ"
172,828563218305122304,santosh,1,17430,34,2,8035,"ᚹ","ᛉ"
173,892969926854311997,shaikh8812,1,17383,12,1,15517,"ᛈ","ᛚ"
174,1095644892618821662,ankul,1,17354,25,2,6716,"ᚷ","ᛟ"
175,913335883275575388,Fallsocring,1,17288,33,2,8823,"ᛇ","ᛇ"
176,946448683405295687,mukesh,1,17261,29,3,4591,"ᛊ","ᚾ"
177,829405513556164621,"lalit kumar 🕵♂",1,17232,24,2,8035,"ᛇ","ᛉ"
178,825343058093670400,"Budda bears",1,17212,29,3,4687,"ᚺ","ᚺ"
179,969203468357206026,Sahil,1,17175,34,3,3879,"ᛃ","ᚺ"
180,833253273577717771,Gireesh,1,17168,33,3,4591,"ᛈ","ᚷ"
181,899553671900201000,"patel | Suiswap",1,17168,21,2,8333,"ᛁ","ᚦ"
182,1201525345573154816,"Adi Purush",1,17112,34,2,6716,"ᚱ","ᚱ"
183,913702839153475596,seent1999,1,17090,33,2,8823,"ᚷ","ᚷ"
184,1220015667852607562,baofudesam,1,17080,34,2,4687,"ᚲ","ᚱ"
185,1092795804961488936,hdhd||depthos,1,17070,31,4,3813,"ᚺ","ᚾ"
186,516613850842398741,technicalhimanshu,1,17060,20,2,6923,"ᛇ","ᚢ"
187,944813131211870238,"himanshu | DINOLABS",1,17052,29,2,8333,"ᛚ","ᛚ"
188,736232035709878333,DeathScythe,1,16978,33,2,7894,"ᚷ","ᛒ"
189,1197212358641205321,Anand,1,16962,24,2,10227,"ᛖ","ᛊ"
190,1031823290181877780,gufurk,1,16930,30,2,6716,"ᚠ","ᚠ"
191,803820782366359572,amtx,1,16892,34,2,8823,"ᛃ","ᛃ"
192,590517457232461835,"STEPHEN JK",1,16889,26,1,12500,"ᛈ","ᛜ"
193,939812825034002433,RITIKSHAUKIN,1,16884,25,3,8333,"ᛈ","ᛗ"
194,1163861301592862780,Jzjajsj,1,16875,24,1,12500,"ᛇ","ᛜ"
195,1108438819117731991,"Sinr | Web3Go",1,16837,10,1,15517,"ᚹ","ᛚ"
196,836422271656656916,"Elesha🕵",1,16836,34,2,4591,"ᛉ","ᛟ"
197,893775884803248138,Zarude,1,16802,34,2,5921,"ᛞ","ᛞ"
198,824720439188258953,alkamarziaul,1,16612,31,1,8823,"ᛇ","ᚦ"
199,851652183681138748,parameswar,1,16595,34,2,5696,"ᛖ","ᛖ"
200,594186420906623003,Bigbang,1,16594,32,3,4687,"ᚱ","ᛉ"
201,842023912723709966,"VÏÇKY ∆ $ÓL",1,16578,32,2,6923,"ᚱ","ᚱ"
202,913701543079981116,farge1999,1,16556,34,2,7031,"ᚱ","ᚢ"
203,947922264467316777,nikoIatesIa89,1,16544,19,2,7894,"ᛒ","ᛒ"
204,815983276236996628,YometaLin,1,16516,27,2,6716,"ᛊ","ᛊ"
205,903341945085124708,"🏇 ABCDZ19989",1,16491,22,2,6923,"ᛟ","ᛟ"
206,1210748502653673472,Febi,1,16434,31,2,8333,"ᛇ","ᛚ"
207,967438229429182535,Akash,1,16371,34,1,8823,"ᚨ","ᚦ"
208,981255237241274399,"saheb raj",1,16366,30,2,5921,"ᛟ","ᛟ"
209,1209831849317240864,Diksha,1,16360,34,2,6716,"ᚱ","ᚱ"
210,948896680554688512,narika,1,16317,33,2,5625,"ᚢ","ᚾ"
211,825315613777199124,Zannu,1,16305,18,1,12500,"ᛏ","ᛜ"
212,991362521715966052,Tariful123,1,16284,32,1,10227,"ᛃ","ᛊ"
213,1206997616622313567,"Number 1",1,16275,17,2,6923,"ᚢ","ᚢ"
214,1147795808285102130,jundo,1,16274,34,2,5696,"ᛜ","ᛜ"
215,965228875716116510,"𝐁𝐚𝐧𝐭𝐲  💫❤🥀",1,16247,18,1,12500,"ᚠ","ᛜ"
216,1206225816200019969,"🥰sanaul78😍",1,16232,19,3,4245,"ᚢ","ᚢ"
217,837339944582250507,Bodmash,1,16230,31,2,6716,"ᚱ","ᚱ"
218,1206156164056743957,Baro,1,16230,20,1,12500,"ᚢ","ᛜ"
219,1081126769735766076,patriciaanderson5769,1,16225,16,2,6923,"ᚢ","ᚢ"
220,1047059753416790047,"anuj,""| Full Force""",1,16223,34,3,4017,"ᛃ","ᚾ"
221,717380070104105001,"amit.x ⛓ SubQuery",1,16145,30,2,6923,"ᛞ","ᛊ"
222,1092789019252887655,nxhxhx||depthos,1,16113,30,2,6716,"ᚱ","ᚱ"
223,414760924210003978,anupmynokia,1,16061,21,3,6716,"ᛒ","ᚷ"
224,843499431286276117,amriti,1,16015,33,1,10227,"ᛉ","ᛊ"
225,981151236378198046,zhakk,1,15986,34,1,10227,"ᚹ","ᛊ"
226,939904718291996704,"""| Full Force""",1,15944,34,2,6923,"ᛏ","ᚢ"
227,1203912934888312913,"Unknown One | Web3Go",1,15943,32,2,7031,"ᛏ","ᚾ"
228,1161558337935118376,Mind,1,15936,21,2,8333,"ᛚ","ᛚ"
229,759411364534943745,Web3Go,1,15842,7,2,8035,"ᚢ","ᚢ"
230,1090223147179053097,"Uday Garg",1,15812,32,1,10227,"ᛃ","ᛊ"
231,898507326422667345,AMAN,1,15802,31,1,10227,"ᛜ","ᛊ"
232,733173130771824720,badluck,1,15756,29,2,4017,"ᛈ","ᚢ"
233,1189120550308679811,subhina,1,15734,34,1,8035,"ᛈ","ᛉ"
234,935425931785420801,Mohit,1,15727,18,2,6923,"ᚢ","ᚢ"
235,1188142999817945098,Chandani,1,15701,33,1,8035,"ᛉ","ᛉ"
236,1116012980224659466,mylife,1,15685,29,1,7894,"ᛒ","ᛒ"
237,1075618459590873118,zblaze,1,15679,16,2,8035,"ᛉ","ᛉ"
238,123987484324397056,deviate,1,15639,12,2,10227,"ᚺ","ᚺ"
239,1079027811936899083,SoumiS,1,15610,31,2,5625,"ᛜ","ᛟ"
240,825322545682710580,"rajug | FIAT Pass",1,15586,20,3,4687,"ᚺ","ᚺ"
241,1208305099483381811,chorabba,1,15584,18,2,6716,"ᚱ","ᚱ"
242,717000420916199436,"akhil | NYM",1,15560,29,2,7031,"ᛟ","ᛟ"
243,1019497052058689546,badsha,1,15560,26,2,6923,"ᚠ","ᚢ"
244,843374039820009504,Mahatab,1,15520,32,2,8333,"ᛞ","ᛗ"
245,964559488252280862,irfan82.,1,15517,1,1,15517,"ᛚ","ᛚ"
246,786065447279788052,"Sankrodiya | Web3 Enthusiast",1,15509,16,2,8035,"ᛊ","ᛉ"
247,967441827168931861,Kirna,1,15494,34,2,6716,"ᚹ","ᚷ"
248,1022856368983642194,sujit,1,15493,21,3,4687,"ᚱ","ᚱ"
249,908703391071502386,Mr_Bheem,1,15453,28,2,6716,"ᚨ","ᚱ"
250,894436907637944350,"🏇joshuajoe_007 | Web3Go",1,15417,34,1,8035,"ᛉ","ᛉ"
251,846296886800810015,Jack2020,1,15415,31,3,4591,"ᛇ","ᛇ"
252,646961357169623050,Smritipun,1,15399,33,1,8035,"ᛞ","ᛉ"
253,913337786784948234,retion,1,15362,34,1,8823,"ᚹ","ᚦ"
254,1033320883311366174,aakansha,1,15320,31,2,5921,"ᛈ","ᚷ"
255,1197103000494297190,WhatsM,1,15275,22,2,7894,"ᛗ","ᛒ"
256,987300279730962442,ritikankur,1,15266,13,2,8035,"ᚹ","ᛟ"
257,840941273396936734,"shubham 🕵",1,15135,33,2,6716,"ᛇ","ᛗ"
258,815498771664207883,RMANI,1,15129,34,3,3358,"ᛃ","ᛃ"
259,755370254246608946,Sachin,1,15093,23,1,10227,"ᛊ","ᛊ"
260,1182319869891457035,Tubai,1,15089,32,2,7031,"ᚾ","ᚾ"
261,1199070262256214039,Shreyasiyer0007,1,15081,29,2,4687,"ᛖ","ᛖ"
262,1134782932356169769,deekshagupta,1,15070,11,1,12500,"ᛒ","ᛜ"
263,1174239087222333451,Priti,1,15050,8,1,12500,"ᚦ","ᛜ"
264,1037223653860986950,ROCKY,1,15002,33,2,7031,"ᛈ","ᚺ"
265,869958980229795891,Riomates,1,14993,31,2,6716,"ᚷ","ᚷ"
266,868543343804686357,nikki1236598,1,14988,28,1,10227,"ᚷ","ᛊ"
267,608576499288899605,mani840,1,14985,22,2,6716,"ᚠ","ᚷ"
268,745514230345629706,Ammu1015,1,14964,31,1,7031,"ᛏ","ᚾ"
269,938781339023446036,BeasterNotFound,1,14951,16,2,6716,"ᚱ","ᚱ"
270,1075643821230149652,zoomlifenow,1,14948,34,2,4687,"ᛈ","ᛖ"
271,1095679578019745852,ankul7870,1,14888,24,2,6923,"ᛃ","ᚾ"
272,1207895527744741477,kartik,1,14884,29,2,7031,"ᛒ","ᛃ"
273,883109408207409202,hites235,1,14874,25,3,4591,"ᛖ","ᛟ"
274,809705404095397908,ss800#8870,1,14862,34,2,6716,"ᛈ","ᚱ"
275,898258806922948629,shadowrb,1,14849,29,2,3515,"ᛖ","ᚺ"
276,1190908184282542101,manoj,1,14815,31,2,4687,"ᚱ","ᚱ"
277,1084098459369480202,Alex,1,14796,10,1,12500,"ᛟ","ᛜ"
278,1140250378152202311,"Malay Kumar Mohanty 🕵",1,14763,33,2,4591,"ᛏ","ᚦ"
279,1059475700383498290,"BE HAPPY",1,14759,27,1,10227,"ᛖ","ᛊ"
280,913702700108099614,Brequir,1,14731,32,2,4591,"ᚺ","ᚺ"
281,841265003931107329,Altamash1,1,14727,27,2,5696,"ᚠ","ᚠ"
282,1093369054644932628,"wehche | Depthos",1,14676,29,2,4500,"ᛜ","ᛜ"
283,1074833614476419122,"ありね",1,14615,34,2,4687,"ᛈ","ᛖ"
284,1100053097855860858,gyani,1,14608,33,2,4687,"ᚷ","ᛖ"
285,787346509799882823,"Altamash🌽🌽"" ⛓ SubQuery""",1,14576,28,2,5921,"ᚠ","ᛞ"
286,874518414364926003,triru.,1,14562,34,1,8333,"ᚷ","ᛚ"
287,1114052878009647114,"Sakil | Web3Go",1,14557,30,2,4500,"ᚲ","ᛜ"
288,1092758686683906140,"satyam5579🕵",1,14525,33,1,7031,"ᛉ","ᚾ"
289,959361950037475378,RaMbO,1,14451,30,2,4687,"ᛞ","ᛞ"
290,917466107907043388,Villain,1,14445,16,2,8823,"ᛗ","ᚷ"
291,870568861060194314,marun171,1,14418,29,2,4591,"ᛞ","ᚺ"
292,1217443242967040181,"rocky singh",1,14417,34,1,7894,"ᛒ","ᛒ"
293,968456318346219550,fhgjfk,1,14408,27,2,4017,"ᛖ","ᛃ"
294,898227670272311308,Vaidehi,1,14396,32,1,6923,"ᚢ","ᚢ"
295,995200293413343243,parin5,1,14393,33,1,7031,"ᚾ","ᚾ"
296,971633835089465405,"chattur,",1,14381,14,1,12500,"ᚨ","ᛜ"
297,943016462396837888,"Deepak ⛓ SubQuery",1,14352,24,2,7031,"ᚾ","ᚾ"
298,1092755422521344011,"snqhsq || Reform",1,14346,30,2,4591,"ᚦ","ᚦ"
299,1219363083890327583,Shivay90244,1,14333,7,1,12500,"ᛜ","ᛜ"
300,890843513107935242,prabin1,1,14232,29,1,8823,"ᚦ","ᚦ"
301,1177982568373690471,Subrata,1,14231,28,1,8035,"ᛖ","ᛉ"
302,723142457801572384,meet9494,1,14224,34,1,5625,"ᚠ","ᚠ"
303,925022114170408970,Jogendreh,1,14213,32,2,4591,"ᛈ","ᛇ"
304,722793351849705524,qazmlts,1,14205,34,1,7894,"ᛃ","ᛒ"
305,860076429717930024,patrick//,1,14203,18,2,5625,"ᚱ","ᚠ"
306,1028405288979664988,"butas,""| Full Force"" 🕵",1,14194,34,1,6716,"ᚹ","ᚱ"
307,906369404974026802,Nami,1,14191,34,3,3813,"ᚺ","ᚺ"
308,533560009750216716,whoami,1,14185,32,2,3879,"ᛃ","ᛃ"
309,1100025760800047156,Trahul,1,14169,32,2,3214,"ᛉ","ᛉ"
310,1035158549476687944,sunny9,1,14008,29,2,5696,"ᛃ","ᛊ"
311,933263464867172393,AK.,1,13962,16,1,8823,"ᛗ","ᚦ"
312,954244671301902336,nikhill,1,13922,18,2,8333,"ᚺ","ᚺ"
313,798593107351830558,"Steve Never",1,13886,33,2,4245,"ᛊ","ᛖ"
314,1219672092161736794,invisibal,1,13866,26,2,7031,"ᚺ","ᚺ"
315,1210429496214421575,"阿婉的丸子",1,13790,32,2,4500,"ᛇ","ᛜ"
316,836951426840002560,Sayan8348,1,13777,20,1,7894,"ᛇ","ᛒ"
317,1205509904157114490,hunter1,1,13773,15,1,10227,"ᛊ","ᛊ"
318,953736623374348358,vinod909,1,13767,20,1,8823,"ᛚ","ᚦ"
319,854991733892972565,HYPER,1,13759,31,2,6923,"ᛒ","ᚢ"
320,1204293066148683816,Banty,1,13751,27,1,8823,"ᚷ","ᚦ"
321,1032360818316156939,LukeKyleWalker,1,13742,33,2,5696,"ᛒ","ᛇ"
322,1205929985777336420,"Saura | Web3Go",1,13722,33,2,4591,"ᚦ","ᚦ"
